number_people,timestamp,day_of_week,is_weekend,is_holiday,apparent_temperature,temperature,is_start_of_semester
1,27613,6,1,0,62.49,62.49,0
48,32417,1,0,0,59.75,59.75,0
53,55813,4,0,0,60.17,60.17,0
81,68421,5,1,0,53.24,53.24,1
57,81612,6,1,0,57.96,57.96,0
0,23414,5,1,0,54.72,54.72,0
31,84612,6,1,0,62.24,62.24,0
23,34230,4,0,0,58.49,58.49,0
18,3617,4,0,0,61.76,61.76,0
16,46813,6,1,0,42.41,45.93,0
62,76813,1,0,0,63.49,63.49,0
36,41413,2,0,0,46.31,49.65,0
57,45614,4,0,0,68.07,68.07,0
54,43214,5,1,0,63.55,63.55,0
0,1811,0,0,0,50.77,50.77,0
1,28218,6,1,0,50.33,50.33,0
35,51613,3,0,0,66.75,66.75,0
72,63013,4,0,0,62.1,62.1,0
51,53414,3,0,0,66.61,66.61,0
33,46216,5,1,0,71.89,71.89,0
14,30614,5,1,0,51.24,51.24,0
57,70814,6,1,0,58,58,0
7,21615,2,0,0,60.12,60.12,0
57,67215,3,0,0,51,51,0
1,21017,6,1,0,55.24,55.24,0
35,31814,1,0,0,62,62,0
19,25216,0,0,0,55.14,55.14,0
24,76812,2,0,0,57.24,57.24,0
62,82218,1,0,0,60.28,60.28,0
31,51614,6,1,0,57.72,57.72,0
30,76812,1,0,0,50.76,50.76,0
37,48614,6,1,0,60.3,60.3,0
29,48614,5,1,0,62,62,0
50,67213,5,1,0,52.05,52.05,0
64,76812,2,0,0,63.73,63.73,0
54,59416,0,0,0,68.48,68.48,0
10,21613,1,0,0,67,67,1
38,64512,5,1,0,64.69,64.69,0
39,50429,3,0,0,56.77,56.77,0
54,45013,4,0,0,57.08,57.08,0
27,39018,1,0,0,51.49,51.49,0
19,55211,6,1,0,46.77,46.77,0
52,41414,5,1,0,54.22,54.22,0
28,82815,5,1,0,62.53,62.53,0
41,57615,0,0,0,69.36,69.36,0
67,77409,0,0,0,63.73,63.73,0
38,1828,4,0,0,52.76,52.76,0
99,63629,1,0,0,57.28,57.28,1
1,1212,5,1,0,59.73,59.73,0
61,49814,4,0,0,65.08,65.08,0
59,67216,3,0,0,58.46,58.46,0
54,63615,3,0,0,64,64,0
46,75013,5,1,0,63.24,63.24,0
44,36014,6,1,0,58,58,0
40,70214,6,1,0,57.49,57.49,0
60,67817,2,0,0,62.54,62.54,0
50,67215,5,1,0,54,54,0
15,82215,3,0,0,47.04,47.04,0
18,50417,2,0,0,61.52,61.52,0
0,1211,6,1,0,44.49,44.49,0
6,24019,4,0,0,53.67,53.67,0
26,42616,6,1,0,69.83,69.83,0
69,58812,3,0,0,75.92,75.92,0
39,54020,3,0,0,60.15,60.15,0
49,48070,3,0,0,80.11,80.11,0
32,27614,3,0,0,54.93,54.93,0
49,52213,2,0,0,55.67,55.67,0
0,24061,6,1,0,62.28,62.28,0
48,42018,0,0,0,58.84,58.84,0
51,64211,1,0,0,65.96,65.96,0
61,39615,0,0,0,56.54,56.54,0
0,23414,6,1,0,55.76,55.76,0
62,43215,1,0,0,65.22,65.22,0
20,3013,1,0,0,69.54,69.54,1
73,78019,3,0,0,57.77,57.77,0
52,55816,2,0,0,81.52,81.52,0
0,27013,6,1,0,55.49,55.49,0
52,77412,5,1,0,56.49,56.49,0
39,49213,5,1,0,56.7,56.7,0
72,74415,0,0,0,50.51,50.51,0
52,70215,1,0,0,57.25,57.25,0
52,69612,6,1,0,76.14,76.14,0
1,70215,1,0,0,48.39,48.39,0
0,2498,0,0,0,52.24,52.24,0
63,84013,6,1,0,52.49,52.49,1
45,48013,2,0,0,60.05,60.05,0
90,66012,2,0,0,73.72,73.72,0
28,30014,4,0,0,58.73,58.73,0
0,19812,0,0,0,52.73,52.73,0
0,1812,5,1,0,62.24,62.24,0
9,21613,3,0,0,64.04,64.04,1
0,23412,6,1,0,65.8,65.8,1
0,21014,5,1,0,54.55,54.55,0
0,82813,6,1,0,41.94,44.49,0
36,46814,5,1,0,60.18,60.18,0
0,19212,5,1,0,47.31,47.31,0
67,62414,3,0,0,57.11,57.11,0
2,22812,2,0,0,42.45,42.45,0
52,50414,5,1,0,64,64,0
82,64817,0,0,0,54.49,54.49,0
0,3010,5,1,0,63,63,0
1,24615,5,1,0,58.67,58.67,0
48,50421,1,0,0,59.98,59.98,1
59,58814,0,0,0,59.92,59.92,0
55,40811,6,1,0,65.8,65.8,1
18,23414,0,0,0,58.43,58.43,0
72,80412,3,0,0,65.86,65.86,0
7,3012,3,0,0,64.72,64.72,1
54,43215,5,1,0,67.34,67.34,0
49,64216,3,0,0,57.11,57.11,0
68,57017,0,0,0,57.7,57.7,1
36,28817,1,0,0,51.49,51.49,0
27,59412,0,0,0,69.43,69.43,0
67,39631,1,0,0,51.84,51.84,1
51,48015,0,0,0,57.66,57.66,0
63,63611,1,0,0,65.96,65.96,0
45,82816,5,1,0,68.18,68.18,0
0,1212,2,0,0,52.51,52.51,0
70,75623,0,0,0,62.54,62.54,0
35,60013,6,1,0,65.18,65.18,0
29,53414,5,1,0,55.73,55.73,0
24,78613,5,1,0,69.48,69.48,0
2,35413,3,0,0,47.36,47.96,0
40,82214,4,0,0,60.73,60.73,0
67,58812,4,0,0,52.49,52.49,0
0,2412,6,1,0,65.77,65.77,0
48,15,4,0,0,61.13,61.13,0
39,39615,0,0,0,56.22,56.22,0
61,80412,6,1,0,61.53,61.53,0
29,48012,1,0,0,56.78,56.78,0
48,41412,6,1,0,64.74,64.74,0
35,46217,0,0,0,57.09,57.09,0
39,33612,5,1,0,61.28,61.28,0
47,31815,1,0,0,56.96,56.96,0
30,15,0,0,1,64.39,64.39,0
57,81617,6,1,0,53.04,53.04,1
49,39615,0,0,0,54.45,54.45,0
10,34214,5,1,0,43.86,47,0
56,43216,2,0,0,64,64,0
77,76812,1,0,0,65.49,65.49,0
39,57016,6,1,0,58.18,58.18,0
37,32418,2,0,0,56.93,56.93,0
30,39620,3,0,0,51.33,51.33,0
30,49819,3,0,0,51.18,51.18,0
51,66619,4,0,0,54.04,54.04,0
48,17,3,0,0,55,55,0
57,37213,2,0,0,58.84,58.84,0
22,24775,1,0,0,60.53,60.53,0
36,30615,0,0,0,52.8,52.8,0
46,30012,3,0,0,64.41,64.41,0
48,1813,4,0,0,53.69,53.69,0
44,35417,3,0,0,60,60,0
70,52213,4,0,0,67.68,67.68,0
37,55813,6,1,0,58,58,0
61,63012,6,1,0,58.7,58.7,0
74,63624,2,0,0,59.51,59.51,0
38,28215,2,0,0,52.73,52.73,0
35,42011,3,0,0,62.2,62.2,0
57,66612,5,1,0,56.77,56.77,0
70,75079,2,0,0,67.31,67.31,1
1,22813,6,1,0,56.24,56.24,0
33,73814,6,1,0,58.24,58.24,0
11,3014,1,0,0,59.91,59.91,0
14,3615,0,0,0,62.24,62.24,0
42,28814,0,0,0,62.77,62.77,0
31,41415,0,0,0,54.93,54.93,0
76,79215,6,1,0,73.38,73.38,0
45,50416,1,0,0,58.28,58.28,0
56,82829,1,0,0,43.72,46.24,0
55,39615,3,0,0,61.69,61.69,0
46,71415,4,0,0,52.97,52.97,0
33,66614,5,1,0,66,66,0
69,66613,5,1,0,54.93,54.93,0
76,64814,5,1,0,61.8,61.8,0
31,57015,1,0,0,58.33,58.33,0
30,35422,3,0,0,50.66,50.66,0
68,42012,6,1,0,65.8,65.8,1
0,1814,5,1,0,51.49,51.49,0
64,79217,1,0,0,60.28,60.28,0
0,84612,4,0,0,43.48,45.5,0
63,75615,0,0,0,61,61,0
0,21017,6,1,0,62.77,62.77,0
47,28218,1,0,0,55.53,55.53,1
70,45620,5,1,0,55.69,55.69,1
33,78013,4,0,0,62,62,0
33,70215,6,1,0,58.92,58.92,0
65,57616,1,0,0,63.19,63.19,0
17,3617,2,0,0,62.24,62.24,0
31,68416,5,1,0,73.61,73.61,0
32,27015,1,0,0,53.67,53.67,0
45,43217,0,0,0,64.53,64.53,0
36,81613,4,0,0,53.27,53.27,0
52,53437,2,0,0,64.97,64.97,0
54,48012,2,0,0,54,54,0
30,34214,1,0,0,62.88,62.88,0
10,24013,2,0,0,46.45,48.39,0
55,52221,1,0,0,79.99,79.99,0
1,84612,4,0,0,64.26,64.26,0
2,21015,4,0,0,52.93,52.93,0
0,24661,6,1,0,62.28,62.28,0
45,72014,5,1,0,56.93,56.93,0
27,34814,6,1,0,57.65,57.65,0
0,1811,6,1,0,53.96,53.96,0
71,78013,6,1,0,60.49,60.49,0
54,64219,4,0,0,62.39,62.39,0
84,70213,4,0,0,54.24,54.24,0
1,84612,5,1,0,61,61,0
65,81013,4,0,0,64.31,64.31,0
38,76813,5,1,0,57.51,57.51,0
55,73815,2,0,0,60.57,60.57,0
43,42632,1,0,0,62.05,62.05,0
47,30613,2,0,0,58.28,58.28,0
50,67826,6,1,0,57.73,57.73,0
0,19813,1,0,0,55.76,55.76,0
60,60617,1,0,0,56.15,56.15,0
46,66012,1,0,0,56.96,56.96,0
19,37212,6,1,0,51.46,51.46,0
37,38414,1,0,0,58.39,58.39,0
36,28214,2,0,0,69.46,69.46,0
44,49832,3,0,0,60.57,60.57,0
59,39019,5,1,0,55,55,0
50,37214,1,0,0,67.31,67.31,0
41,60619,0,0,0,55.32,55.32,0
52,63014,2,0,0,56.32,56.32,0
8,64783,1,0,0,65.69,65.69,0
45,82814,5,1,0,65.8,65.8,1
95,67213,6,1,0,71.32,71.32,1
71,32414,4,0,0,61.8,61.8,1
55,73870,2,0,0,67.31,67.31,1
52,73226,2,0,0,60,60,0
1,19815,1,0,0,53.61,53.61,0
11,26413,4,0,0,51.24,51.24,0
2,27014,6,1,0,62.78,62.78,0
33,72014,4,0,0,61.76,61.76,0
39,77412,6,1,0,45.3,49.72,0
43,30616,2,0,0,54.41,54.41,0
41,34814,6,1,0,56.24,56.24,0
0,24012,0,0,0,38,40.51,0
74,56415,4,0,0,55,55,0
108,62418,1,0,0,56.53,56.53,1
21,81615,3,0,0,57.51,57.51,0
25,27617,2,0,0,59.31,59.31,0
14,27617,1,0,0,51.24,51.24,0
26,64819,3,0,0,47.28,49.11,0
61,63018,5,1,0,64.55,64.55,0
27,49217,4,0,0,51.01,51.01,0
3,21013,3,0,0,59.76,59.76,0
38,85821,3,0,0,61.8,61.8,0
30,44414,6,1,0,71.56,71.56,0
58,43214,6,1,0,68.13,68.13,0
43,46819,1,0,0,58.45,58.45,0
0,84041,1,0,0,56.24,56.24,0
90,70813,2,0,0,64.73,64.73,0
33,82814,5,1,0,57.27,57.27,0
63,85813,3,0,0,62.76,62.76,0
0,19212,3,0,0,62.24,62.24,0
45,42616,5,1,0,54.22,54.22,0
44,52213,2,0,0,70.23,70.23,0
18,3614,4,0,0,61.28,61.28,0
65,69612,4,0,0,55.53,55.53,0
71,60013,1,0,0,63.97,63.97,0
6,28213,5,1,0,51.11,51.11,0
59,56413,3,0,0,73.07,73.07,0
64,63615,4,0,0,58.01,58.01,0
53,84615,2,0,0,55.28,55.28,0
4,24014,5,1,0,60.52,60.52,0
46,63614,5,1,0,60,60,0
62,63619,5,1,0,64.55,64.55,0
43,69611,2,0,0,50.11,50.11,0
52,40811,0,0,0,66.05,66.05,0
0,30612,4,0,0,43.92,44.94,0
47,45615,3,0,0,56.36,56.36,1
44,64215,5,1,0,60.93,60.93,0
51,24,2,0,0,53.28,53.28,1
88,64539,4,0,0,67.15,67.15,0
31,32421,2,0,0,57.59,57.59,0
22,73813,6,1,0,52,52,0
38,31226,1,0,0,42.26,47.33,0
42,68414,1,0,0,56.39,56.39,0
44,55812,5,1,0,63.57,63.57,0
65,68415,5,1,0,63.97,63.97,0
37,28816,3,0,0,55.66,55.66,0
0,24014,5,1,0,55,55,0
55,57013,0,0,0,70.52,70.52,1
53,77413,5,1,0,62.55,62.55,0
31,46813,3,0,0,52.69,52.69,0
51,75614,4,0,0,62.97,62.97,0
31,75615,5,1,0,55.97,55.97,0
47,63014,6,1,0,57.23,57.23,0
47,36016,3,0,0,60.92,60.92,0
30,34816,0,0,0,54.28,54.28,0
0,3014,5,1,0,51.27,51.27,0
54,34215,0,0,0,55.65,55.65,0
31,81009,4,0,0,62,62,0
40,82220,0,0,0,44.79,48.51,0
65,44415,1,0,0,60.28,60.28,1
74,70212,0,0,0,65.53,65.53,0
77,78013,4,0,0,60.49,60.49,0
24,36114,6,1,0,53.33,53.33,0
0,23412,6,1,0,41.86,45.93,0
47,48613,0,0,0,59.95,59.95,0
53,37214,1,0,0,46.3,49.66,0
76,77413,3,0,0,56.46,56.46,1
74,78615,0,0,0,74.13,74.13,1
66,34213,5,1,0,62.77,62.77,1
32,75619,5,1,0,55.95,55.95,0
85,70816,0,0,1,55.97,55.97,1
1,84011,5,1,0,50.8,50.8,0
16,23413,1,0,0,52.07,52.07,0
61,84013,1,0,0,54.24,54.24,0
45,49819,2,0,0,63.1,63.1,0
37,38416,3,0,0,58.78,58.78,0
37,32420,2,0,0,60.91,60.91,0
44,32418,2,0,0,55.24,55.24,0
49,81013,4,0,0,57.28,57.28,0
62,67829,1,0,0,51.45,51.45,0
28,30015,4,0,0,55.8,55.8,0
51,49816,1,0,0,63.82,63.82,0
62,57615,0,0,0,54.24,54.24,0
7,27012,5,1,0,52.96,52.96,0
68,67214,2,0,0,65,65,0
38,58809,3,0,0,64.18,64.18,0
34,45614,1,0,0,57.77,57.77,0
59,78619,1,0,0,55.49,55.49,0
47,38413,0,0,0,60.39,60.39,0
67,55812,0,0,0,70.52,70.52,1
18,3018,0,0,0,62,62,0
40,61222,6,1,0,63.73,63.73,0
16,42612,5,1,0,49.18,49.98,0
46,37213,0,0,0,57.85,57.85,0
74,60615,2,0,0,67.74,67.74,0
44,75617,5,1,0,67.47,67.47,0
31,42613,5,1,0,52.26,52.26,0
40,34215,2,0,0,56.93,56.93,0
56,42013,5,1,0,65.55,65.55,0
0,19814,6,1,0,61.18,61.18,0
69,61215,2,0,0,54.8,54.8,0
72,82813,1,0,0,63.49,63.49,0
42,43214,6,1,0,65.9,65.9,0
15,31817,3,0,0,55.04,55.04,0
0,85224,5,1,0,52.53,52.53,0
31,49216,6,1,0,57.56,57.56,0
53,59413,0,0,0,60.77,60.77,0
0,20413,6,1,0,54.53,54.53,0
57,57030,1,0,0,79.25,79.25,0
29,33614,3,0,0,60.1,60.1,0
2,24620,5,1,0,57,57,0
57,36014,5,1,0,55.15,55.15,0
33,30011,0,0,0,55.77,55.77,0
92,58812,1,0,0,59.39,59.39,0
0,24619,6,1,0,52.49,52.49,0
69,67811,0,0,0,64.26,64.26,0
0,20413,1,0,0,57.77,57.77,0
46,1214,4,0,0,54.72,54.72,0
79,62411,4,0,0,54,54,0
55,72014,3,0,0,59.01,59.01,0
49,43220,0,0,0,60.83,60.83,0
30,1813,3,0,0,58.09,58.09,0
48,72015,6,1,0,65.8,65.8,1
44,58816,1,0,0,60.19,60.19,0
45,69613,5,1,0,58.8,58.8,0
23,85810,3,0,0,64.49,64.49,0
91,63014,2,0,0,62.78,62.78,0
55,39013,2,0,0,64.53,64.53,0
26,52213,6,1,0,60.8,60.8,0
34,49817,2,0,0,57.91,57.91,0
54,60615,2,0,0,52.97,52.97,0
6,3613,3,0,0,64.45,64.45,1
81,73212,6,1,0,63.01,63.01,0
4,21013,3,0,0,61.76,61.76,1
38,55212,6,1,0,58,58,0
38,61209,6,1,0,66.21,66.21,0
2,21014,2,0,0,44.33,44.33,0
65,78615,3,0,0,55.36,55.36,0
35,45013,6,1,0,58.19,58.19,0
59,74416,3,0,0,61.73,61.73,0
1,19216,2,0,0,51.83,51.83,0
51,75015,3,0,0,58.53,58.53,0
52,40812,6,1,0,58.33,58.33,0
44,31814,4,0,0,62.27,62.27,0
4,33611,0,0,0,55.66,55.66,0
57,39014,5,1,0,64.73,64.73,1
39,81013,5,1,0,56.23,56.23,0
13,25217,0,0,0,61.18,61.18,0
91,70813,0,0,0,66.05,66.05,0
69,81014,3,0,0,64.22,64.22,0
80,73211,2,0,0,63.97,63.97,1
70,67218,3,0,0,60.24,60.24,0
66,80414,0,0,0,54,54,0
42,43219,4,0,0,57.37,57.37,0
0,2412,6,1,0,44.49,44.49,0
60,75014,0,0,0,58.03,58.03,0
52,44412,2,0,0,52.33,52.33,0
40,44419,2,0,0,64.64,64.64,0
0,78012,4,0,0,44.69,46.27,0
74,69490,3,0,0,60.24,60.24,0
37,30615,1,0,0,52.04,52.04,0
39,54022,2,0,0,81.52,81.52,0
49,37220,3,0,0,56.46,56.46,0
27,52212,6,1,0,68.89,68.89,0
60,43215,4,0,0,66.2,66.2,1
38,49211,3,0,0,62.93,62.93,0
3,27613,5,1,0,59,59,0
85,81613,0,0,0,63.49,63.49,0
42,63620,6,1,0,57.73,57.73,0
84,78015,0,0,0,60.44,60.44,0
83,82218,0,0,0,50.27,50.27,0
52,49013,3,0,0,61.54,61.54,0
2,85816,4,0,0,61.53,61.53,0
1,85215,2,0,0,46.73,46.73,0
48,73212,6,1,0,50.52,50.52,0
65,77412,4,0,0,65.04,65.04,0
8,28813,5,1,0,62.69,62.69,0
25,55814,6,1,0,53.58,53.58,0
58,75612,2,0,0,66.73,66.73,0
27,34210,2,0,0,63,63,0
58,37216,5,1,0,55,55,0
83,62413,0,0,0,68.93,68.93,0
56,52212,5,1,0,54,54,0
72,77413,6,1,0,60.49,60.49,0
3,25215,4,0,0,42.98,46.22,0
60,58812,3,0,0,66.04,66.04,0
61,52816,4,0,0,61.91,61.91,0
51,57015,2,0,0,66.38,66.38,0
44,49214,2,0,0,72.04,72.04,0
93,63613,0,0,0,68.04,68.04,0
95,78014,0,0,0,65,65,0
54,79220,1,0,0,54.49,54.49,0
21,26412,1,0,0,54.68,54.68,0
0,79213,5,1,0,47.28,49.8,0
41,49817,2,0,0,63.97,63.97,0
52,69612,5,1,0,71.92,71.92,0
40,79214,6,1,0,44.56,49.27,0
13,23422,4,0,0,61.53,61.53,0
33,61213,2,0,0,52.24,52.24,0
50,75627,6,1,0,66.69,66.69,0
72,69612,4,0,0,59.72,59.72,0
0,3013,6,1,0,63.22,63.22,0
54,56414,1,0,0,61,61,0
25,72017,5,1,0,51.33,51.33,0
49,57014,0,0,0,61.49,61.49,0
49,57616,5,1,0,62.19,62.19,0
60,78013,5,1,0,58.04,58.04,0
0,26411,4,0,0,42.81,42.81,0
55,31212,6,1,0,66.56,66.56,1
69,68418,2,0,0,58,58,0
40,55812,5,1,0,53.3,53.3,0
24,49816,1,0,0,57.66,57.66,0
50,38413,2,0,0,66.05,66.05,0
75,71414,1,0,0,56.07,56.07,0
68,66012,3,0,0,64.74,64.74,0
79,60642,4,0,0,68,68,0
48,40813,3,0,0,63.15,63.15,0
40,49217,4,0,0,58.33,58.33,0
0,20415,6,1,0,50.24,50.24,0
9,21614,3,0,0,62.96,62.96,0
46,73211,6,1,0,65.8,65.8,1
60,82215,3,0,0,55.89,55.89,0
1,19814,4,0,0,52.93,52.93,0
30,2413,3,0,0,61.73,61.73,0
61,37215,3,0,0,62.61,62.61,0
15,3698,1,0,0,61.97,61.97,0
7,21616,2,0,0,54.45,54.45,0
0,19814,3,0,0,60.33,60.33,0
1,72013,2,0,0,51.51,51.51,0
0,84612,1,0,0,53,53,0
11,82818,5,1,0,50.8,50.8,0
38,34214,3,0,0,58.49,58.49,0
78,63012,0,0,0,68.04,68.04,0
21,31213,6,1,0,55.37,55.37,0
45,57016,5,1,0,58.12,58.12,0
22,2412,0,0,0,70.43,70.43,0
67,60614,0,0,0,60.77,60.77,0
41,48015,3,0,0,65.11,65.11,0
65,68423,3,0,0,56.76,56.76,0
35,52813,2,0,0,65.5,65.5,0
33,45018,5,1,0,61.28,61.28,0
0,19814,2,0,0,52.96,52.96,1
51,46819,2,0,0,57.91,57.91,0
13,27013,2,0,0,45.69,45.69,0
44,32415,3,0,0,57.59,57.59,0
56,39615,1,0,0,67.15,67.15,0
74,63012,3,0,0,67.99,67.99,0
16,1213,3,0,0,48.76,48.76,0
18,22812,2,0,0,61.69,61.69,0
78,70213,1,0,0,62.01,62.01,0
65,64818,3,0,0,60.24,60.24,0
50,75613,1,0,0,61.04,61.04,0
38,28815,1,0,0,59.51,59.51,0
32,1213,0,0,1,64.39,64.39,0
58,63016,1,0,0,59.42,59.42,0
14,34813,3,0,0,49.24,49.24,0
97,63613,6,1,0,61.81,61.81,0
61,61218,3,0,0,69.83,69.83,0
26,31217,3,0,0,61.01,61.01,0
43,32427,5,1,0,61.54,61.54,0
15,77412,5,1,0,46.96,47.8,0
39,41413,2,0,0,58.3,58.3,0
75,78016,3,0,0,56.46,56.46,1
14,23422,1,0,0,61.24,61.24,0
74,80412,3,0,0,52.52,52.52,0
66,76814,0,0,0,55.76,55.76,0
70,64814,0,0,0,69.74,69.74,0
81,67820,4,0,0,54.53,54.53,0
40,46815,1,0,0,63.98,63.98,0
2,26412,5,1,0,60,60,0
7,82818,5,1,0,47.8,47.8,0
2,21013,1,0,0,62.53,62.53,1
69,74412,0,0,0,64.73,64.73,0
0,19814,0,0,0,52,52,0
75,78013,5,1,0,63.77,63.77,0
71,71414,4,0,0,61.77,61.77,0
57,55813,1,0,0,63.98,63.98,0
57,34212,4,0,0,63.24,63.24,0
51,64215,6,1,0,56.53,56.53,0
46,37215,1,0,0,57.53,57.53,0
71,70217,0,0,0,64.89,64.89,0
33,52214,3,0,0,52.46,52.46,0
55,52818,3,0,0,60.28,60.28,0
26,52817,0,0,0,53.78,53.78,0
67,57615,1,0,0,56.25,56.25,0
27,27016,3,0,0,58.04,58.04,0
40,70216,6,1,0,52.74,52.74,0
33,37813,4,0,0,52.46,52.46,0
53,56426,3,0,0,60.42,60.42,0
88,64818,4,0,0,57.53,57.53,1
44,82823,4,0,0,55,55,0
62,85214,3,0,0,63.24,63.24,0
3,84612,4,0,0,56.53,56.53,0
47,45013,3,0,0,59.55,59.55,0
57,40812,5,1,0,66.41,66.41,0
81,48015,3,0,0,59.12,59.12,1
48,43217,4,0,0,57.08,57.08,0
75,60021,2,0,0,63.02,63.02,0
32,57010,4,0,0,70.69,70.69,0
91,59412,4,0,0,58.77,58.77,0
26,55211,6,1,0,50.18,50.18,0
37,42012,5,1,0,55.94,55.94,0
53,51613,2,0,0,67.35,67.35,0
63,63012,1,0,0,53.76,53.76,0
38,34815,4,0,0,60.49,60.49,0
28,48013,6,1,0,55.64,55.64,0
24,25224,3,0,0,55,55,0
51,70222,5,1,0,54.24,54.24,1
45,49215,1,0,0,58.95,58.95,0
34,31823,1,0,0,51.65,51.65,0
1,27008,5,1,0,61.45,61.45,0
65,66613,6,1,0,58.37,58.37,0
75,82815,3,0,0,51.73,51.73,0
51,74421,4,0,0,57.24,57.24,0
57,40812,6,1,0,65.13,65.13,0
29,60608,6,1,0,67.22,67.22,0
1,22814,5,1,0,56.04,56.04,1
68,42614,1,0,0,67.3,67.3,1
0,75613,1,0,0,54.73,54.73,0
1,1811,3,0,0,47.13,47.13,0
64,60014,3,0,0,65.46,65.46,0
34,55212,2,0,0,42.01,46.04,0
1,19845,2,0,0,62.24,62.24,0
45,53416,3,0,0,73.46,73.46,0
8,27010,3,0,0,62.22,62.22,0
52,49215,1,0,0,55.45,55.45,0
10,1814,1,0,0,55.12,55.12,0
27,32415,6,1,0,57.65,57.65,0
39,60014,1,0,0,51.77,51.77,0
46,42017,4,0,0,48.87,49.77,0
46,75614,5,1,0,61.49,61.49,0
48,34216,1,0,0,50.8,50.8,1
53,43217,1,0,0,57.42,57.42,0
15,1811,2,0,0,60,60,1
36,62411,6,1,0,50.45,50.45,0
93,74426,4,0,0,66.31,66.31,0
33,52213,6,1,0,59.5,59.5,0
44,36017,1,0,0,54.62,54.62,0
66,81616,1,0,0,58.73,58.73,0
46,48612,3,0,0,67.47,67.47,0
53,66612,3,0,0,54.05,54.05,0
82,68415,1,0,0,60,60,0
54,62413,6,1,0,64.26,64.26,0
106,63620,4,0,0,71.29,71.29,0
21,31216,0,0,0,51.69,51.69,0
1,19812,6,1,0,57.73,57.73,0
2,84621,4,0,0,52.04,52.04,0
69,63016,4,0,0,60.28,60.28,0
6,2414,0,0,0,49.49,49.49,0
71,49820,3,0,0,59.12,59.12,1
1,43215,3,0,0,51.73,51.73,0
1,13,0,0,0,40.22,43.3,0
0,3013,6,1,0,48.54,48.54,0
45,57017,6,1,0,57.73,57.73,0
57,74413,6,1,0,52.8,52.8,0
16,84013,1,0,0,57.36,57.36,0
10,33613,5,1,0,43.86,47,0
55,48012,6,1,0,65.57,65.57,0
28,70216,2,0,0,46.86,49.69,0
70,85213,1,0,0,59.53,59.53,0
58,76843,2,0,0,60.16,60.16,0
60,55814,5,1,0,68.45,68.45,0
59,69612,5,1,0,55.22,55.22,0
40,42018,5,1,0,53.6,53.6,0
56,68416,1,0,0,56.33,56.33,0
28,26413,3,0,0,53.55,53.55,0
51,42615,2,0,0,64.66,64.66,0
62,38415,1,0,0,59.92,59.92,1
50,45613,3,0,0,66.99,66.99,0
41,54032,4,0,0,58.89,58.89,0
78,73813,2,0,0,58.87,58.87,0
19,25213,1,0,0,54.68,54.68,0
51,33611,5,1,0,62.28,62.28,0
7,22814,4,0,0,58.53,58.53,0
61,75014,4,0,0,58.73,58.73,0
46,85814,3,0,0,69.77,69.77,1
100,79219,1,0,0,63.24,63.24,0
29,72022,2,0,0,45.59,48.69,0
1,21613,5,1,0,47.69,49.78,0
8,3020,1,0,0,53.04,53.04,0
24,24615,4,0,0,52.77,52.77,0
53,75016,6,1,0,56.55,56.55,0
38,30615,2,0,0,55.2,55.2,0
23,27015,2,0,0,54.73,54.73,0
40,52213,3,0,0,57.73,57.73,0
7,21616,4,0,0,58.49,58.49,0
9,21618,2,0,0,51.27,51.27,0
22,1812,1,0,0,54.73,54.73,1
35,82815,5,1,0,56,56,0
88,70212,0,0,0,67.12,67.12,0
44,79217,4,0,0,55.24,55.24,0
0,24015,5,1,0,45.49,45.49,0
60,49213,4,0,0,54,54,0
49,35419,0,0,1,55.24,55.24,1
29,38408,6,1,0,63.58,63.58,0
23,28814,5,1,0,62.59,62.59,1
41,49813,6,1,0,81.99,81.99,0
60,52214,0,0,0,62.49,62.49,0
66,67214,0,0,0,65.98,65.98,0
55,39013,1,0,0,56.52,56.52,0
79,62413,2,0,0,72.13,72.13,0
34,25214,4,0,0,61.8,61.8,0
60,43220,3,0,0,61.41,61.41,0
52,39615,0,0,0,62.5,62.5,0
54,68422,3,0,0,63.1,63.1,0
2,25215,5,1,0,55.61,55.61,0
37,19,2,0,0,53.73,53.73,1
23,82215,1,0,0,54.73,54.73,0
36,49213,3,0,0,54.32,54.32,0
48,82817,3,0,0,55.24,55.24,0
0,27012,6,1,0,65.65,65.65,0
53,31814,2,0,0,62.55,62.55,0
49,59412,5,1,0,66.73,66.73,0
57,67816,6,1,0,56.83,56.83,0
49,37822,5,1,0,65.8,65.8,0
1,19814,3,0,0,52.49,52.49,1
75,37211,5,1,0,63.03,63.03,0
0,1213,5,1,0,52.97,52.97,0
48,85814,0,0,0,53.51,53.51,0
19,23414,1,0,0,47.56,49.47,0
14,3013,0,0,0,62.73,62.73,0
0,57102,1,0,0,67.8,67.8,0
55,68415,6,1,0,64,64,0
34,44412,1,0,0,48.22,49.49,0
36,75613,6,1,0,63.24,63.24,0
66,59413,1,0,0,60.22,60.22,0
33,48613,1,0,0,56.43,56.43,0
70,37814,5,1,0,56.24,56.24,1
7,21615,1,0,0,61.53,61.53,0
46,37815,0,0,0,59.13,59.13,0
45,36014,1,0,0,60.22,60.22,0
57,84013,2,0,0,58,58,0
41,38416,3,0,0,59.6,59.6,0
69,78613,2,0,0,53.53,53.53,0
72,57629,5,1,0,55.81,55.81,1
0,24613,5,1,0,59.8,59.8,0
27,30612,0,0,0,42.93,47.76,0
70,62414,6,1,0,54.77,54.77,1
